pixel_id,X,Y
128,827250,567750
129,827750,567750
130,828250,567750
131,828750,567750
132,829250,567750
133,829750,567750
134,830250,567750
135,830750,567750
136,809250,567250
137,809750,567250
138,810250,567250
139,810750,567250
140,811250,567250
141,811750,567250
142,812250,567250
143,812750,567250
144,813250,567250
145,813750,567250
146,814250,567250
147,825750,567250
148,826250,567250
149,826750,567250
150,827250,567250
151,827750,567250
152,828250,567250
153,828750,567250
154,829250,567250
155,829750,567250
156,830250,567250
157,830750,567250
158,809250,566750
159,809750,566750
160,810250,566750
161,810750,566750
162,811250,566750
163,811750,566750
164,812250,566750
165,812750,566750
166,813250,566750
167,813750,566750
168,814250,566750
169,814750,566750
170,825750,566750
171,826250,566750
172,826750,566750
173,827250,566750
174,827750,566750
175,828250,566750
176,828750,566750
177,829250,566750
178,829750,566750
179,830250,566750
180,830750,566750
181,809750,566250
182,810250,566250
183,810750,566250
184,811250,566250
185,811750,566250
186,812250,566250
187,812750,566250
188,813250,566250
189,813750,566250
190,814250,566250
191,814750,566250
192,815250,566250
193,815750,566250
194,816250,566250
195,816750,566250
196,825750,566250
197,826250,566250
198,826750,566250
199,827250,566250
200,827750,566250
201,828250,566250
202,828750,566250
203,829250,566250
204,829750,566250
205,830250,566250
206,830750,566250
207,809750,565750
208,810250,565750
209,810750,565750
210,811250,565750
211,811750,565750
212,812250,565750
213,812750,565750
214,813250,565750
215,813750,565750
216,814250,565750
217,814750,565750
218,815250,565750
219,815750,565750
220,816250,565750
221,816750,565750
222,825750,565750
223,826250,565750
224,826750,565750
225,827250,565750
226,827750,565750
227,828250,565750
228,828750,565750
229,829250,565750
230,829750,565750
231,830250,565750
232,830750,565750
233,812250,565250
234,812750,565250
235,813250,565250
236,813750,565250
237,814250,565250
238,814750,565250
239,815250,565250
240,815750,565250
241,816250,565250
242,816750,565250
243,817750,565250
244,825750,565250
245,826250,565250
246,826750,565250
247,827250,565250
248,827750,565250
249,828250,565250
250,828750,565250
251,829250,565250
252,829750,565250
253,830250,565250
254,830750,565250
255,810750,564750
256,811250,564750
257,811750,564750
258,812250,564750
259,812750,564750
260,813250,564750
261,813750,564750
262,814250,564750
263,814750,564750
264,815750,564750
265,816250,564750
266,816750,564750
267,817250,564750
268,817750,564750
269,825750,564750
270,826250,564750
271,826750,564750
272,827250,564750
273,827750,564750
274,828250,564750
275,828750,564750
276,829250,564750
277,829750,564750
278,830250,564750
279,830750,564750
280,810750,564250
281,811250,564250
282,811750,564250
283,812250,564250
284,812750,564250
285,813250,564250
286,813750,564250
287,814250,564250
288,814750,564250
289,815750,564250
290,816250,564250
291,816750,564250
292,817250,564250
293,817750,564250
294,825750,564250
295,826250,564250
296,826750,564250
297,827250,564250
298,827750,564250
299,828250,564250
300,828750,564250
301,829250,564250
302,829750,564250
303,830250,564250
304,830750,564250
305,810750,563750
306,811250,563750
307,811750,563750
308,812250,563750
309,812750,563750
310,813250,563750
311,813750,563750
312,814250,563750
313,814750,563750
314,815250,563750
315,815750,563750
316,816250,563750
317,816750,563750
318,817250,563750
319,817750,563750
320,818250,563750
321,824750,563750
322,825250,563750
323,825750,563750
324,826250,563750
325,826750,563750
326,827250,563750
327,827750,563750
328,828250,563750
329,828750,563750
330,829250,563750
331,829750,563750
332,830250,563750
333,830750,563750
334,810750,563250
335,811250,563250
336,811750,563250
337,812250,563250
338,812750,563250
339,813750,563250
340,814250,563250
341,814750,563250
342,815250,563250
343,815750,563250
344,816250,563250
345,816750,563250
346,817250,563250
347,817750,563250
348,818250,563250
349,824250,563250
350,824750,563250
351,825250,563250
352,825750,563250
353,826250,563250
354,826750,563250
355,827250,563250
356,827750,563250
357,828250,563250
358,828750,563250
359,830250,563250
360,830750,563250
361,811250,562750
362,811750,562750
363,812250,562750
364,812750,562750
365,813250,562750
366,813750,562750
367,814250,562750
368,814750,562750
369,815250,562750
370,815750,562750
371,823750,562750
372,824250,562750
373,824750,562750
374,825250,562750
375,825750,562750
376,826250,562750
377,826750,562750
378,827250,562750
379,827750,562750
380,828250,562750
381,828750,562750
382,829750,562750
383,830250,562750
384,830750,562750
385,811250,562250
386,811750,562250
387,812250,562250
388,812750,562250
389,813250,562250
390,813750,562250
391,814250,562250
392,814750,562250
393,815250,562250
394,815750,562250
395,823750,562250
396,824250,562250
397,824750,562250
398,825250,562250
399,825750,562250
400,826250,562250
401,826750,562250
402,827250,562250
403,827750,562250
404,828250,562250
405,828750,562250
406,829250,562250
407,829750,562250
408,830250,562250
409,810750,561750
410,811250,561750
411,811750,561750
412,812250,561750
413,812750,561750
414,813250,561750
415,813750,561750
416,814250,561750
417,814750,561750
418,815250,561750
419,823750,561750
420,824250,561750
421,824750,561750
422,825250,561750
423,825750,561750
424,826250,561750
425,826750,561750
426,827250,561750
427,827750,561750
428,828250,561750
429,828750,561750
430,829250,561750
431,829750,561750
432,830250,561750
433,809750,561250
434,810250,561250
435,810750,561250
436,811250,561250
437,811750,561250
438,812250,561250
439,812750,561250
440,813250,561250
441,813750,561250
442,814250,561250
443,814750,561250
444,815250,561250
445,818750,561250
446,819250,561250
447,819750,561250
448,820250,561250
449,820750,561250
450,821250,561250
451,821750,561250
452,822250,561250
453,822750,561250
454,823250,561250
455,824250,561250
456,824750,561250
457,825250,561250
458,825750,561250
459,826250,561250
460,826750,561250
461,827250,561250
462,827750,561250
463,828250,561250
464,828750,561250
465,829250,561250
466,831250,561250
467,831750,561250
468,832250,561250
469,809750,560750
470,810250,560750
471,810750,560750
472,811250,560750
473,811750,560750
474,812250,560750
475,812750,560750
476,813250,560750
477,813750,560750
478,814250,560750
479,814750,560750
480,815250,560750
481,815750,560750
482,818250,560750
483,818750,560750
484,819250,560750
485,819750,560750
486,820250,560750
487,820750,560750
488,821250,560750
489,821750,560750
490,822250,560750
491,822750,560750
492,823250,560750
493,823750,560750
494,824750,560750
495,825250,560750
496,825750,560750
497,826250,560750
498,826750,560750
499,827250,560750
500,827750,560750
501,828250,560750
502,828750,560750
503,829250,560750
504,829750,560750
505,830750,560750
506,831250,560750
507,831750,560750
508,832250,560750
509,810750,560250
510,811250,560250
511,811750,560250
512,812250,560250
513,812750,560250
514,813250,560250
515,813750,560250
516,814250,560250
517,814750,560250
518,815250,560250
519,815750,560250
520,816250,560250
521,816750,560250
522,817250,560250
523,817750,560250
524,818250,560250
525,818750,560250
526,819250,560250
527,819750,560250
528,820250,560250
529,820750,560250
530,821250,560250
531,821750,560250
532,822250,560250
533,822750,560250
534,823250,560250
535,823750,560250
536,824250,560250
537,825250,560250
538,825750,560250
539,826250,560250
540,826750,560250
541,827250,560250
542,827750,560250
543,828250,560250
544,828750,560250
545,829250,560250
546,829750,560250
547,830250,560250
548,830750,560250
549,831250,560250
550,831750,560250
551,832250,560250
552,811750,559750
553,812250,559750
554,812750,559750
555,813250,559750
556,813750,559750
557,814250,559750
558,814750,559750
559,815250,559750
560,815750,559750
561,816250,559750
562,816750,559750
563,817250,559750
564,817750,559750
565,818250,559750
566,818750,559750
567,819250,559750
568,819750,559750
569,820250,559750
570,820750,559750
571,821250,559750
572,821750,559750
573,822250,559750
574,822750,559750
575,823250,559750
576,823750,559750
577,824250,559750
578,824750,559750
579,825750,559750
580,826250,559750
581,826750,559750
582,827250,559750
583,827750,559750
584,828250,559750
585,828750,559750
586,829250,559750
587,829750,559750
588,830250,559750
589,830750,559750
590,831250,559750
591,831750,559750
592,832250,559750
593,832750,559750
594,811750,559250
595,812250,559250
596,812750,559250
597,813250,559250
598,813750,559250
599,814250,559250
600,814750,559250
601,815250,559250
602,815750,559250
603,816250,559250
604,816750,559250
605,817250,559250
606,817750,559250
607,818250,559250
608,818750,559250
609,819250,559250
610,819750,559250
611,820250,559250
612,820750,559250
613,821250,559250
614,821750,559250
615,822250,559250
616,822750,559250
617,823250,559250
618,823750,559250
619,824250,559250
620,824750,559250
621,825250,559250
622,825750,559250
623,826250,559250
624,826750,559250
625,827250,559250
626,827750,559250
627,828250,559250
628,828750,559250
629,829250,559250
630,829750,559250
631,830250,559250
632,830750,559250
633,831250,559250
634,831750,559250
635,832250,559250
636,832750,559250
637,811750,558750
638,812250,558750
639,813250,558750
640,813750,558750
641,814250,558750
642,814750,558750
643,815250,558750
644,815750,558750
645,816250,558750
646,816750,558750
647,817250,558750
648,817750,558750
649,818250,558750
650,818750,558750
651,819250,558750
652,819750,558750
653,820250,558750
654,820750,558750
655,821250,558750
656,821750,558750
657,822250,558750
658,822750,558750
659,823250,558750
660,823750,558750
661,824250,558750
662,824750,558750
663,825250,558750
664,825750,558750
665,826250,558750
666,826750,558750
667,827250,558750
668,827750,558750
669,828250,558750
670,828750,558750
671,829250,558750
672,829750,558750
673,830250,558750
674,830750,558750
675,831250,558750
676,831750,558750
677,832250,558750
678,832750,558750
679,811750,558250
680,812250,558250
681,812750,558250
682,813250,558250
683,813750,558250
684,814250,558250
685,814750,558250
686,815250,558250
687,815750,558250
688,816250,558250
689,816750,558250
690,817250,558250
691,817750,558250
692,818250,558250
693,818750,558250
694,819250,558250
695,819750,558250
696,820250,558250
697,820750,558250
698,821250,558250
699,821750,558250
700,822250,558250
701,822750,558250
702,823250,558250
703,823750,558250
704,824250,558250
705,824750,558250
706,825250,558250
707,825750,558250
708,826250,558250
709,826750,558250
710,827250,558250
711,827750,558250
712,828250,558250
713,828750,558250
714,829250,558250
715,829750,558250
716,830250,558250
717,830750,558250
718,831250,558250
719,831750,558250
720,832250,558250
721,832750,558250
722,811750,557750
723,812250,557750
724,812750,557750
725,813250,557750
726,813750,557750
727,814250,557750
728,814750,557750
729,815250,557750
730,815750,557750
731,816250,557750
732,816750,557750
733,817250,557750
734,817750,557750
735,818250,557750
736,818750,557750
737,819250,557750
738,819750,557750
739,820250,557750
740,820750,557750
741,821250,557750
742,821750,557750
743,822250,557750
744,822750,557750
745,823250,557750
746,823750,557750
747,824250,557750
748,824750,557750
749,825250,557750
750,826250,557750
751,826750,557750
752,827250,557750
753,827750,557750
754,828250,557750
755,828750,557750
756,829250,557750
757,829750,557750
758,830250,557750
759,830750,557750
760,831250,557750
761,831750,557750
762,832250,557750
763,832750,557750
764,811250,557250
765,811750,557250
766,812250,557250
767,812750,557250
768,813250,557250
769,813750,557250
770,814250,557250
771,814750,557250
772,815250,557250
773,815750,557250
774,816250,557250
775,816750,557250
776,817250,557250
777,817750,557250
778,818250,557250
779,818750,557250
780,819250,557250
781,819750,557250
782,820250,557250
783,820750,557250
784,821250,557250
785,821750,557250
786,822250,557250
787,822750,557250
788,823250,557250
789,823750,557250
790,824250,557250
791,824750,557250
792,825250,557250
793,825750,557250
794,826250,557250
795,826750,557250
796,827250,557250
797,827750,557250
798,828250,557250
799,828750,557250
800,829250,557250
801,829750,557250
802,830250,557250
803,830750,557250
804,831250,557250
805,831750,557250
806,832250,557250
807,832750,557250
808,811250,556750
809,811750,556750
810,812250,556750
811,812750,556750
812,813250,556750
813,813750,556750
814,814250,556750
815,814750,556750
816,815250,556750
817,815750,556750
818,816250,556750
819,816750,556750
820,817250,556750
821,817750,556750
822,818250,556750
823,818750,556750
824,819250,556750
825,819750,556750
826,820250,556750
827,820750,556750
828,821250,556750
829,821750,556750
830,822250,556750
831,822750,556750
832,823250,556750
833,823750,556750
834,824250,556750
835,824750,556750
836,825250,556750
837,825750,556750
838,826250,556750
839,826750,556750
840,827250,556750
841,828250,556750
842,828750,556750
843,829250,556750
844,829750,556750
845,830250,556750
846,830750,556750
847,831250,556750
848,831750,556750
849,832250,556750
850,832750,556750
851,811250,556250
852,811750,556250
853,812250,556250
854,812750,556250
855,813250,556250
856,813750,556250
857,814250,556250
858,814750,556250
859,815250,556250
860,815750,556250
861,816250,556250
862,816750,556250
863,817250,556250
864,817750,556250
865,818250,556250
866,818750,556250
867,819250,556250
868,819750,556250
869,820250,556250
870,820750,556250
871,821250,556250
872,821750,556250
873,822250,556250
874,822750,556250
875,823250,556250
876,823750,556250
877,824250,556250
878,825250,556250
879,825750,556250
880,826250,556250
881,826750,556250
882,827250,556250
883,827750,556250
884,828250,556250
885,828750,556250
886,829250,556250
887,829750,556250
888,830250,556250
889,830750,556250
890,831250,556250
891,831750,556250
892,832250,556250
893,832750,556250
894,811250,555750
895,811750,555750
896,812250,555750
897,812750,555750
898,813250,555750
899,813750,555750
900,814250,555750
901,814750,555750
902,815250,555750
903,815750,555750
904,816250,555750
905,816750,555750
906,817250,555750
907,817750,555750
908,818250,555750
909,818750,555750
910,819250,555750
911,819750,555750
912,820250,555750
913,820750,555750
914,821250,555750
915,821750,555750
916,822250,555750
917,822750,555750
918,823250,555750
919,823750,555750
920,824250,555750
921,825250,555750
922,825750,555750
923,826250,555750
924,826750,555750
925,827250,555750
926,827750,555750
927,828250,555750
928,828750,555750
929,829250,555750
930,829750,555750
931,830250,555750
932,830750,555750
933,831250,555750
934,831750,555750
935,832250,555750
936,832750,555750
937,811250,555250
938,811750,555250
939,812250,555250
940,812750,555250
941,813250,555250
942,813750,555250
943,814250,555250
944,814750,555250
945,815250,555250
946,815750,555250
947,816250,555250
948,816750,555250
949,817250,555250
950,817750,555250
951,818250,555250
952,818750,555250
953,819250,555250
954,819750,555250
955,820250,555250
956,820750,555250
957,821250,555250
958,821750,555250
959,822250,555250
960,822750,555250
961,823250,555250
962,823750,555250
963,824250,555250
964,825250,555250
965,825750,555250
966,826250,555250
967,826750,555250
968,827250,555250
969,827750,555250
970,828250,555250
971,828750,555250
972,829250,555250
973,829750,555250
974,830250,555250
975,830750,555250
976,831250,555250
977,831750,555250
978,832250,555250
979,832750,555250
980,811250,554750
981,811750,554750
982,812250,554750
983,812750,554750
984,813250,554750
985,813750,554750
986,814250,554750
987,814750,554750
988,815250,554750
989,815750,554750
990,816250,554750
991,816750,554750
992,817250,554750
993,817750,554750
994,818250,554750
995,818750,554750
996,819250,554750
997,819750,554750
998,820250,554750
999,820750,554750
1000,821250,554750
1001,821750,554750
1002,822250,554750
1003,822750,554750
1004,823250,554750
1005,823750,554750
1006,824250,554750
1007,825250,554750
1008,825750,554750
1009,826250,554750
1010,826750,554750
1011,827250,554750
1012,827750,554750
1013,828250,554750
1014,828750,554750
1015,829250,554750
1016,829750,554750
1017,830250,554750
1018,830750,554750
1019,831250,554750
1020,831750,554750
1021,832250,554750
1022,832750,554750
1023,811250,554250
1024,811750,554250
1025,812250,554250
1026,812750,554250
1027,813250,554250
1028,813750,554250
1029,814250,554250
1030,814750,554250
1031,815250,554250
1032,815750,554250
1033,816250,554250
1034,816750,554250
1035,817250,554250
1036,817750,554250
1037,818250,554250
1038,818750,554250
1039,819250,554250
1040,819750,554250
1041,820250,554250
1042,820750,554250
1043,821250,554250
1044,821750,554250
1045,822250,554250
1046,822750,554250
1047,823250,554250
1048,823750,554250
1049,824250,554250
1050,825250,554250
1051,825750,554250
1052,826250,554250
1053,826750,554250
1054,827250,554250
1055,827750,554250
1056,828250,554250
1057,828750,554250
1058,829250,554250
1059,829750,554250
1060,830250,554250
1061,830750,554250
1062,831250,554250
1063,831750,554250
1064,832250,554250
1065,832750,554250
1066,811750,553750
1067,812250,553750
1068,812750,553750
1069,813250,553750
1070,813750,553750
1071,814250,553750
1072,814750,553750
1073,815250,553750
1074,815750,553750
1075,816250,553750
1076,816750,553750
1077,817250,553750
1078,817750,553750
1079,818250,553750
1080,818750,553750
1081,819250,553750
1082,819750,553750
1083,820250,553750
1084,820750,553750
1085,821250,553750
1086,821750,553750
1087,822250,553750
1088,822750,553750
1089,823250,553750
1090,823750,553750
1091,824250,553750
1092,825250,553750
1093,825750,553750
1094,826250,553750
1095,826750,553750
1096,827250,553750
1097,827750,553750
1098,828250,553750
1099,828750,553750
1100,829250,553750
1101,829750,553750
1102,830250,553750
1103,830750,553750
1104,831250,553750
1105,831750,553750
1106,832250,553750
1107,832750,553750
1108,812250,553250
1109,812750,553250
1110,813250,553250
1111,813750,553250
1112,814250,553250
1113,814750,553250
1114,815250,553250
1115,815750,553250
1116,816250,553250
1117,816750,553250
1118,817250,553250
1119,817750,553250
1120,818250,553250
1121,818750,553250
1122,819250,553250
1123,819750,553250
1124,820250,553250
1125,820750,553250
1126,821250,553250
1127,821750,553250
1128,822250,553250
1129,822750,553250
1130,823250,553250
1131,823750,553250
1132,824250,553250
1133,824750,553250
1134,825250,553250
1135,825750,553250
1136,826250,553250
1137,826750,553250
1138,827250,553250
1139,827750,553250
1140,828250,553250
1141,828750,553250
1142,829250,553250
1143,829750,553250
1144,830250,553250
1145,830750,553250
1146,831250,553250
1147,831750,553250
1148,832250,553250
1149,832750,553250
1150,812250,552750
1151,812750,552750
1152,813250,552750
1153,813750,552750
1154,814250,552750
1155,814750,552750
1156,815250,552750
1157,815750,552750
1158,816250,552750
1159,816750,552750
1160,817250,552750
1161,817750,552750
1162,818250,552750
1163,818750,552750
1164,819250,552750
1165,819750,552750
1166,820250,552750
1167,820750,552750
1168,821250,552750
1169,821750,552750
1170,822250,552750
1171,822750,552750
1172,823250,552750
1173,823750,552750
1174,824250,552750
1175,824750,552750
1176,825250,552750
1177,825750,552750
1178,826250,552750
1179,826750,552750
1180,827250,552750
1181,827750,552750
1182,828250,552750
1183,828750,552750
1184,829250,552750
1185,829750,552750
1186,830250,552750
1187,830750,552750
1188,831250,552750
1189,831750,552750
1190,832250,552750
1191,832750,552750
1192,811750,552250
1193,812250,552250
1194,812750,552250
1195,813250,552250
1196,813750,552250
1197,814250,552250
1198,814750,552250
1199,815250,552250
1200,815750,552250
1201,816250,552250
1202,816750,552250
1203,817250,552250
1204,817750,552250
1205,818250,552250
1206,818750,552250
1207,819250,552250
1208,819750,552250
1209,820250,552250
1210,820750,552250
1211,821750,552250
1212,822250,552250
1213,822750,552250
1214,823250,552250
1215,823750,552250
1216,824250,552250
1217,825750,552250
1218,826250,552250
1219,826750,552250
1220,827250,552250
1221,827750,552250
1222,828250,552250
1223,828750,552250
1224,829250,552250
1225,829750,552250
1226,830250,552250
1227,830750,552250
1228,831250,552250
1229,831750,552250
1230,832250,552250
1231,832750,552250
1232,810750,551750
1233,811250,551750
1234,811750,551750
1235,812250,551750
1236,812750,551750
1237,813250,551750
1238,813750,551750
1239,814250,551750
1240,814750,551750
1241,815250,551750
1242,815750,551750
1243,816250,551750
1244,816750,551750
1245,817250,551750
1246,817750,551750
1247,818250,551750
1248,819750,551750
1249,820250,551750
1250,820750,551750
1251,822750,551750
1252,823250,551750
1253,823750,551750
1254,824250,551750
1255,824750,551750
1256,825750,551750
1257,826250,551750
1258,826750,551750
1259,827250,551750
1260,827750,551750
1261,828250,551750
1262,828750,551750
1263,829250,551750
1264,829750,551750
1265,830250,551750
1266,830750,551750
1267,831250,551750
1268,831750,551750
1269,832250,551750
1270,832750,551750
1271,811250,551250
1272,811750,551250
1273,812250,551250
1274,814250,551250
1275,814750,551250
1276,815250,551250
1277,815750,551250
1278,816250,551250
1279,816750,551250
1280,817250,551250
1281,817750,551250
1282,818250,551250
1283,820250,551250
1284,822250,551250
1285,822750,551250
1286,823250,551250
1287,823750,551250
1288,824250,551250
1289,824750,551250
1290,825750,551250
1291,826250,551250
1292,826750,551250
1293,827250,551250
1294,827750,551250
1295,828250,551250
1296,828750,551250
1297,829250,551250
1298,829750,551250
1299,830250,551250
1300,830750,551250
1301,831250,551250
1302,831750,551250
1303,832250,551250
1304,832750,551250
1305,810750,550750
1306,811250,550750
1307,811750,550750
1308,814250,550750
1309,814750,550750
1310,815250,550750
1311,815750,550750
1312,816250,550750
1313,816750,550750
1314,817250,550750
1315,817750,550750
1316,818250,550750
1317,818750,550750
1318,819250,550750
1319,819750,550750
1320,820250,550750
1321,820750,550750
1322,821250,550750
1323,821750,550750
1324,822250,550750
1325,822750,550750
1326,823250,550750
1327,823750,550750
1328,825750,550750
1329,826250,550750
1330,826750,550750
1331,827250,550750
1332,827750,550750
1333,828250,550750
1334,828750,550750
1335,829250,550750
1336,829750,550750
1337,830250,550750
1338,830750,550750
1339,831250,550750
1340,831750,550750
1341,832250,550750
1342,832750,550750
1343,810250,550250
1344,810750,550250
1345,811250,550250
1346,811750,550250
1347,812250,550250
1348,814250,550250
1349,814750,550250
1350,815250,550250
1351,815750,550250
1352,816250,550250
1353,816750,550250
1354,817250,550250
1355,817750,550250
1356,818250,550250
1357,818750,550250
1358,819250,550250
1359,819750,550250
1360,820250,550250
1361,820750,550250
1362,821250,550250
1363,821750,550250
1364,822250,550250
1365,822750,550250
1366,823250,550250
1367,823750,550250
1368,825750,550250
1369,826250,550250
1370,826750,550250
1371,827250,550250
1372,830250,550250
1373,830750,550250
1374,831250,550250
1375,831750,550250
1376,832250,550250
1377,832750,550250
1378,810250,549750
1379,810750,549750
1380,811250,549750
1381,811750,549750
1382,812250,549750
1383,812750,549750
1384,813250,549750
1385,813750,549750
1386,814250,549750
1387,814750,549750
1388,815250,549750
1389,815750,549750
1390,816250,549750
1391,816750,549750
1392,817250,549750
1393,817750,549750
1394,818250,549750
1395,818750,549750
1396,819250,549750
1397,819750,549750
1398,820250,549750
1399,820750,549750
1400,821250,549750
1401,821750,549750
1402,822250,549750
1403,822750,549750
1404,823250,549750
1405,823750,549750
1406,824250,549750
1407,824750,549750
1408,825250,549750
1409,825750,549750
1410,826250,549750
1411,826750,549750
1412,830250,549750
1413,830750,549750
1414,831250,549750
1415,831750,549750
1416,832250,549750
1417,832750,549750
1418,808750,549250
1419,809250,549250
1420,809750,549250
1421,810250,549250
1422,810750,549250
1423,811250,549250
1424,811750,549250
1425,812250,549250
1426,812750,549250
1427,813250,549250
1428,813750,549250
1429,814250,549250
1430,814750,549250
1431,815250,549250
1432,815750,549250
1433,816250,549250
1434,816750,549250
1435,817250,549250
1436,817750,549250
1437,818250,549250
1438,818750,549250
1439,819250,549250
1440,819750,549250
1441,820250,549250
1442,820750,549250
1443,821250,549250
1444,821750,549250
1445,822250,549250
1446,822750,549250
1447,823250,549250
1448,823750,549250
1449,824250,549250
1450,824750,549250
1451,825250,549250
1452,826250,549250
1453,830250,549250
1454,830750,549250
1455,831250,549250
1456,831750,549250
1457,832250,549250
1458,808250,548750
1459,808750,548750
1460,809250,548750
1461,809750,548750
1462,810250,548750
1463,810750,548750
1464,811250,548750
1465,811750,548750
1466,812250,548750
1467,812750,548750
1468,813250,548750
1469,813750,548750
1470,814250,548750
1471,814750,548750
1472,815250,548750
1473,815750,548750
1474,816250,548750
1475,816750,548750
1476,817250,548750
1477,817750,548750
1478,818250,548750
1479,818750,548750
1480,819250,548750
1481,819750,548750
1482,820250,548750
1483,820750,548750
1484,821250,548750
1485,821750,548750
1486,822250,548750
1487,822750,548750
1488,823250,548750
1489,823750,548750
1490,824250,548750
1491,824750,548750
1492,825250,548750
1493,825750,548750
1494,830250,548750
1495,830750,548750
1496,831250,548750
1497,831750,548750
1498,807750,548250
1499,808250,548250
1500,808750,548250
1501,809250,548250
1502,809750,548250
1503,810250,548250
1504,810750,548250
1505,811250,548250
1506,811750,548250
1507,812250,548250
1508,812750,548250
1509,813250,548250
1510,813750,548250
1511,814250,548250
1512,814750,548250
1513,815250,548250
1514,815750,548250
1515,816250,548250
1516,816750,548250
1517,817250,548250
1518,817750,548250
1519,818250,548250
1520,818750,548250
1521,819250,548250
1522,819750,548250
1523,820250,548250
1524,820750,548250
1525,821250,548250
1526,821750,548250
1527,822250,548250
1528,822750,548250
1529,823250,548250
1530,823750,548250
1531,824250,548250
1532,824750,548250
1533,825250,548250
1534,825750,548250
1535,826250,548250
1536,830250,548250
1537,830750,548250
1538,831250,548250
1539,807750,547750
1540,808250,547750
1541,808750,547750
1542,809250,547750
1543,809750,547750
1544,810250,547750
1545,810750,547750
1546,811250,547750
1547,811750,547750
1548,812250,547750
1549,812750,547750
1550,813250,547750
1551,813750,547750
1552,814250,547750
1553,814750,547750
1554,815250,547750
1555,815750,547750
1556,816250,547750
1557,816750,547750
1558,817250,547750
1559,817750,547750
1560,818250,547750
1561,818750,547750
1562,819250,547750
1563,819750,547750
1564,820250,547750
1565,820750,547750
1566,821250,547750
1567,821750,547750
1568,822250,547750
1569,822750,547750
1570,823250,547750
1571,823750,547750
1572,824250,547750
1573,824750,547750
1574,825250,547750
1575,825750,547750
1576,830250,547750
1577,830750,547750
1578,807750,547250
1579,808250,547250
1580,808750,547250
1581,809250,547250
1582,809750,547250
1583,810250,547250
1584,810750,547250
1585,811750,547250
1586,812250,547250
1587,812750,547250
1588,813250,547250
1589,813750,547250
1590,814250,547250
1591,814750,547250
1592,815250,547250
1593,815750,547250
1594,816250,547250
1595,816750,547250
1596,817250,547250
1597,817750,547250
1598,818250,547250
1599,818750,547250
1600,819250,547250
1601,819750,547250
1602,820250,547250
1603,820750,547250
1604,821250,547250
1605,821750,547250
1606,822250,547250
1607,822750,547250
1608,823250,547250
1609,823750,547250
1610,824250,547250
1611,824750,547250
1612,825250,547250
1613,825750,547250
1614,830250,547250
1615,830750,547250
1616,807750,546750
1617,808250,546750
1618,808750,546750
1619,809250,546750
1620,809750,546750
1621,810250,546750
1622,810750,546750
1623,811750,546750
1624,812250,546750
1625,812750,546750
1626,813250,546750
1627,813750,546750
1628,814250,546750
1629,814750,546750
1630,815250,546750
1631,815750,546750
1632,816250,546750
1633,816750,546750
1634,817250,546750
1635,817750,546750
1636,818250,546750
1637,818750,546750
1638,819250,546750
1639,819750,546750
1640,820250,546750
1641,820750,546750
1642,821250,546750
1643,821750,546750
1644,822250,546750
1645,822750,546750
1646,823250,546750
1647,823750,546750
1648,824250,546750
1649,824750,546750
1650,825250,546750
1651,825750,546750
1652,826250,546750
1653,829250,546750
1654,829750,546750
1655,830250,546750
1656,807750,546250
1657,808250,546250
1658,808750,546250
1659,809250,546250
1660,809750,546250
1661,810250,546250
1662,810750,546250
1663,811750,546250
1664,812250,546250
